Name,Min-Weight,Timestep-Cycle,Max-Weight,Timestep-Cycle
surplus__setnegsg105_bck040_15_1,77743.0,1980-5-31-C15,77743.0,1980-5-31-C15
surplus__setnegsg105_bck040_15_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg106_bck035_15_1,77742.0,1980-5-31-C15,77742.0,1980-5-31-C15
surplus__setnegsg106_bck035_15_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg107_bck031_15_1,77741.0,1980-5-31-C15,77741.0,1980-5-31-C15
surplus__setnegsg107_bck031_15_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg108_bck024_15_1,77740.0,1980-5-31-C15,77740.0,1980-5-31-C15
surplus__setnegsg108_bck024_15_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg109_bck017_15_1,77739.0,1980-5-31-C15,77739.0,1980-5-31-C15
surplus__setnegsg109_bck017_15_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg110_bck010_15_1,77738.0,1980-5-31-C17,77738.0,1980-5-31-C17
surplus__setnegsg111_bck006_15_1,77737.0,1980-5-31-C15,77737.0,1980-5-31-C15
surplus__setnegsg111_bck006_15_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg112_bck006_15_1,77731.0,1980-9-30-C16,77731.0,1980-9-30-C16
surplus__setnegsg113_sjr134_16_1,77684.0,1980-5-31-C16,77684.0,1980-5-31-C16
surplus__setnegsg113_sjr134_16_2,77684.0,1980-5-31-C14,77684.0,1980-5-31-C14
surplus__setnegsg114_sjr123_16_1,77683.0,1980-8-31-C15,77683.0,1980-8-31-C15
surplus__setnegsg114_sjr123_16_2,77683.0,1980-5-31-C14,77683.0,1980-5-31-C14
surplus__setnegsg115_sjr116_16_1,77682.0,1980-11-30-C15,77682.0,1980-11-30-C15
surplus__setnegsg115_sjr116_16_2,77682.0,1980-5-31-C14,77682.0,1980-5-31-C14
surplus__setnegsg116_mcd052_17_1,77752.0,1980-5-31-C15,77752.0,1980-5-31-C15
surplus__setnegsg116_mcd052_17_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg117_mcd048_17_1,77751.0,1980-5-31-C16,77751.0,1980-5-31-C16
surplus__setnegsg117_mcd048_17_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg118_mcd042_17_1,77750.0,1980-6-30-C15,77750.0,1980-6-30-C15
surplus__setnegsg118_mcd042_17_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg119_mcd036_17_1,77749.0,1980-5-31-C15,77749.0,1980-5-31-C15
surplus__setnegsg119_mcd036_17_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg120_mcd028_17_1,77748.0,1980-5-31-C15,77748.0,1980-5-31-C15
surplus__setnegsg120_mcd028_17_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg121_mcd021_17_1,77747.0,1980-6-30-C15,77747.0,1980-6-30-C15
surplus__setnegsg121_mcd021_17_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg122_mcd014_17_1,77746.0,1980-6-30-C15,77746.0,1980-6-30-C15
surplus__setnegsg122_mcd014_17_2,77777.0,1980-7-31-C14,77777.0,1980-7-31-C14
surplus__setnegsg123_mcd009_17_1,77745.0,1980-6-30-C15,77745.0,1980-6-30-C15
surplus__setnegsg123_mcd009_17_2,77777.0,1980-7-31-C14,77777.0,1980-7-31-C14
surplus__setnegsg124_mcd002_17_1,77744.0,1980-10-31-C15,77744.0,1980-10-31-C15
surplus__setnegsg125_sjr116_18_1,77681.0,1980-6-30-C15,77681.0,1980-6-30-C15
surplus__setnegsg125_sjr116_18_2,77681.0,1980-5-31-C14,77681.0,1980-5-31-C14
surplus__setnegsg126_sjr111_18_1,77680.0,1980-10-31-C15,77680.0,1980-10-31-C15
surplus__setnegsg126_sjr111_18_2,77680.0,1981-2-28-C14,77680.0,1981-2-28-C14
surplus__setnegsg127_sjr106_18_1,77679.0,1980-5-31-C16,77679.0,1980-5-31-C16
surplus__setnegsg127_sjr106_18_2,77679.0,1980-5-31-C14,77679.0,1980-5-31-C14
surplus__setnegsg128_ort014_19_1,77777.0,1980-5-31-C15,77777.0,1980-5-31-C15
surplus__setnegsg128_ort014_19_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg129_ort009_19_1,77777.0,1980-5-31-C15,77777.0,1980-5-31-C15
surplus__setnegsg129_ort009_19_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg131_sjr106_20_1,77678.0,1980-5-31-C16,77678.0,1980-5-31-C16
surplus__setnegsg131_sjr106_20_2,77678.0,1980-5-31-C14,77678.0,1980-5-31-C14
surplus__setnegsg132_sjr096_20_1,77677.0,1980-8-31-C15,77677.0,1980-8-31-C15
surplus__setnegsg132_sjr096_20_2,77677.0,1980-10-31-C14,77677.0,1980-10-31-C14
surplus__setnegsg133_sjr090_20_1,77676.0,1980-8-31-C15,77676.0,1980-8-31-C15
surplus__setnegsg133_sjr090_20_2,77676.0,1980-10-31-C14,77676.0,1980-10-31-C14
surplus__setnegsg134_sjr081_20_1,77675.0,1980-5-31-C16,77675.0,1980-5-31-C16
surplus__setnegsg134_sjr081_20_2,77675.0,1980-7-31-C14,77675.0,1980-7-31-C14
surplus__setnegsg135_tuo053_21_1,77761.0,1980-8-31-C15,77761.0,1980-8-31-C15
surplus__setnegsg135_tuo053_21_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg136_tuo047_21_1,77760.0,1980-10-31-C15,77760.0,1980-10-31-C15
surplus__setnegsg136_tuo047_21_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg137_tuo043_21_1,77759.0,1980-8-31-C15,77759.0,1980-8-31-C15
surplus__setnegsg137_tuo043_21_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg138_tuo036_21_1,77758.0,1980-7-31-C15,77758.0,1980-7-31-C15
surplus__setnegsg138_tuo036_21_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg139_tuo030_21_1,77757.0,1980-7-31-C15,77757.0,1980-7-31-C15
surplus__setnegsg139_tuo030_21_2,77777.0,1980-8-31-C14,77777.0,1980-8-31-C14
surplus__setnegsg140_tuo022_21_1,77756.0,1980-7-31-C15,77756.0,1980-7-31-C15
surplus__setnegsg141_tuo015_21_1,77755.0,1980-7-31-C15,77755.0,1980-7-31-C15
surplus__setnegsg141_tuo015_21_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg142_tuo010_21_1,77754.0,1980-7-31-C15,77754.0,1980-7-31-C15
surplus__setnegsg142_tuo010_21_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg143_tuo003_21_1,77753.0,1980-5-31-C15,77753.0,1980-5-31-C15
surplus__setnegsg143_tuo003_21_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg146_sts058_23_1,77770.0,1980-5-31-C15,77770.0,1980-5-31-C15
surplus__setnegsg146_sts058_23_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg147_sts053_23_1,77769.0,1980-10-31-C15,77769.0,1980-10-31-C15
surplus__setnegsg147_sts053_23_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg148_sts050_23_1,77768.0,1980-8-31-C15,77768.0,1980-8-31-C15
surplus__setnegsg148_sts050_23_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg149_sts043_23_1,77767.0,1980-10-31-C15,77767.0,1980-10-31-C15
surplus__setnegsg149_sts043_23_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg150_sts036_23_1,77766.0,1980-5-31-C15,77766.0,1980-5-31-C15
surplus__setnegsg150_sts036_23_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg151_sts030_23_1,77765.0,1980-5-31-C15,77765.0,1980-5-31-C15
surplus__setnegsg151_sts030_23_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg152_sts020_23_1,77764.0,1980-5-31-C15,77764.0,1980-5-31-C15
surplus__setnegsg152_sts020_23_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg153_sts011_23_1,77763.0,1980-8-31-C15,77763.0,1980-8-31-C15
surplus__setnegsg153_sts011_23_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg154_sts011_23_1,77762.0,1980-5-31-C15,77762.0,1980-5-31-C15
surplus__setnegsg154_sts011_23_2,77777.0,1980-6-30-C14,77777.0,1980-6-30-C14
surplus__setnegsg155_sjr072_24_1,77672.0,1980-11-30-C15,77672.0,1980-11-30-C15
surplus__setnegsg161_clv035_25_1,77777.0,1980-5-31-C15,77777.0,1980-5-31-C15
surplus__setnegsg161_clv035_25_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg162_clv028_25_1,77776.0,1980-5-31-C15,77776.0,1980-5-31-C15
surplus__setnegsg162_clv028_25_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg163_clv023_25_1,77775.0,1980-10-31-C15,77775.0,1980-10-31-C15
surplus__setnegsg163_clv023_25_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg164_clv016_25_1,77774.0,1980-10-31-C15,77774.0,1980-10-31-C15
surplus__setnegsg164_clv016_25_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg165_clv010_25_1,77773.0,1980-10-31-C15,77773.0,1980-10-31-C15
surplus__setnegsg165_clv010_25_2,77777.0,1980-11-30-C14,77777.0,1980-11-30-C14
surplus__setnegsg166_clv004_25_1,77772.0,1980-5-31-C15,77772.0,1980-5-31-C15
surplus__setnegsg166_clv004_25_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg167_clv004_25_1,77771.0,1980-5-31-C15,77771.0,1980-5-31-C15
surplus__setnegsg167_clv004_25_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg173_mok078_27_1,77777.0,1980-5-31-C15,77777.0,1980-5-31-C15
surplus__setnegsg173_mok078_27_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg174_cmche_27_1,77777.0,1980-5-31-C15,77777.0,1980-5-31-C15
surplus__setnegsg174_cmche_27_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg175_cmche_27_1,78764.0,1980-5-31-C15,78764.0,1980-5-31-C15
surplus__setnegsg175_cmche_27_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg176_mok055_27_1,78763.0,1980-5-31-C15,78763.0,1980-5-31-C15
surplus__setnegsg176_mok055_27_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg177_mok050_27_1,78762.0,1980-5-31-C15,78762.0,1980-5-31-C15
surplus__setnegsg177_mok050_27_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg178_mok044_27_1,78761.0,1980-5-31-C15,78761.0,1980-5-31-C15
surplus__setnegsg178_mok044_27_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg179_mok035_27_1,78760.0,1980-5-31-C15,78760.0,1980-5-31-C15
surplus__setnegsg179_mok035_27_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg180_mok028_27_1,78759.0,1980-5-31-C15,78759.0,1980-5-31-C15
surplus__setnegsg180_mok028_27_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg182_dsc035_28_1,78770.0,1980-5-31-C15,78770.0,1980-5-31-C15
surplus__setnegsg182_dsc035_28_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg184_dsc023_28_1,78768.0,1980-5-31-C15,78768.0,1980-5-31-C15
surplus__setnegsg184_dsc023_28_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg185_dsc016_28_1,78767.0,1980-5-31-C15,78767.0,1980-5-31-C15
surplus__setnegsg185_dsc016_28_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg186_dsc008_28_1,78766.0,1980-5-31-C15,78766.0,1980-5-31-C15
surplus__setnegsg186_dsc008_28_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg187_dsc008_28_1,78765.0,1980-5-31-C15,78765.0,1980-5-31-C15
surplus__setnegsg187_dsc008_28_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg189_csm026_29_1,78776.0,1980-5-31-C15,78776.0,1980-5-31-C15
surplus__setnegsg189_csm026_29_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg190_csm021_29_1,78775.0,1980-5-31-C15,78775.0,1980-5-31-C15
surplus__setnegsg190_csm021_29_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg191_csm016_29_1,78774.0,1980-5-31-C15,78774.0,1980-5-31-C15
surplus__setnegsg191_csm016_29_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg192_csm011_29_1,78773.0,1980-5-31-C15,78773.0,1980-5-31-C15
surplus__setnegsg192_csm011_29_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg193_csm005_29_1,78772.0,1980-5-31-C15,78772.0,1980-5-31-C15
surplus__setnegsg193_csm005_29_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg194_csm005_29_1,78771.0,1980-5-31-C15,78771.0,1980-5-31-C15
surplus__setnegsg194_csm005_29_2,77777.0,1980-5-31-C14,77777.0,1980-5-31-C14
surplus__setnegsg205_sac296_32_1,75662.0,1980-5-31-C25,75662.0,1980-5-31-C25
surplus__setnegsg205_sac296_32_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg210_sac277_32_1,75657.0,1980-6-30-C26,75657.0,1980-6-30-C26
surplus__setnegsg210_sac277_32_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg211_cow014_33_1,75704.0,1980-5-31-C25,75704.0,1980-5-31-C25
surplus__setnegsg211_cow014_33_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg212_cow007_33_1,75703.0,1981-1-31-C25,75703.0,1981-1-31-C25
surplus__setnegsg212_cow007_33_2,77777.0,1981-2-28-C24,77777.0,1981-2-28-C24
surplus__setnegsg213_cow003_33_1,75702.0,1980-8-31-C25,75702.0,1980-8-31-C25
surplus__setnegsg213_cow003_33_2,77777.0,1981-1-31-C24,77777.0,1981-1-31-C24
surplus__setnegsg214_cow003_33_1,75701.0,1981-1-31-C25,75701.0,1981-1-31-C25
surplus__setnegsg214_cow003_33_2,77777.0,1981-2-28-C24,77777.0,1981-2-28-C24
surplus__setnegsg215_sac277_34_1,75656.0,1980-6-30-C26,75656.0,1980-6-30-C26
surplus__setnegsg215_sac277_34_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg217_sac269_34_1,75654.0,1980-7-31-C26,75654.0,1980-7-31-C26
surplus__setnegsg217_sac269_34_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg218_cwd004_35_1,75725.0,1980-5-31-C25,75725.0,1980-5-31-C25
surplus__setnegsg218_cwd004_35_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg219_cwd003_35_1,75724.0,1981-1-31-C25,75724.0,1981-1-31-C25
surplus__setnegsg219_cwd003_35_2,77777.0,1981-2-28-C24,77777.0,1981-2-28-C24
surplus__setnegsg220_btl006_36_1,75764.0,1980-5-31-C25,75764.0,1980-5-31-C25
surplus__setnegsg220_btl006_36_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg222_sac269_37_1,75653.0,1980-7-31-C26,75653.0,1980-7-31-C26
surplus__setnegsg222_sac269_37_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg225_pyn001_38_1,75670.0,1980-5-31-C25,75670.0,1980-5-31-C25
surplus__setnegsg225_pyn001_38_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg232_sac232_39_1,75645.0,1980-7-31-C26,75645.0,1980-7-31-C26
surplus__setnegsg232_sac232_39_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg233_ant010_40_1,75766.0,1980-5-31-C25,75766.0,1980-5-31-C25
surplus__setnegsg233_ant010_40_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg235_sac232_41_1,75644.0,1980-7-31-C26,75644.0,1980-7-31-C26
surplus__setnegsg235_sac232_41_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg237_eld027_42_1,75697.0,1980-5-31-C25,75697.0,1980-5-31-C25
surplus__setnegsg237_eld027_42_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg238_eld022_42_1,75696.0,1980-5-31-C25,75696.0,1980-5-31-C25
surplus__setnegsg238_eld022_42_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg239_eld017_42_1,75695.0,1980-5-31-C25,75695.0,1980-5-31-C25
surplus__setnegsg239_eld017_42_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg240_eld012_42_1,75694.0,1980-5-31-C25,75694.0,1980-5-31-C25
surplus__setnegsg240_eld012_42_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg241_eld005_42_1,75693.0,1980-5-31-C25,75693.0,1980-5-31-C25
surplus__setnegsg241_eld005_42_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg243_mlc006_43_1,75673.0,1980-5-31-C25,75673.0,1980-5-31-C25
surplus__setnegsg243_mlc006_43_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg244_mlc004_43_1,75672.0,1980-5-31-C25,75672.0,1980-5-31-C25
surplus__setnegsg244_mlc004_43_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg247_sac224_44_1,75641.0,1980-7-31-C26,75641.0,1980-7-31-C26
surplus__setnegsg247_sac224_44_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg248_thm026_45_1,75576.0,1980-5-31-C25,75576.0,1980-5-31-C25
surplus__setnegsg248_thm026_45_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg249_thm021_45_1,75575.0,1980-5-31-C25,75575.0,1980-5-31-C25
surplus__setnegsg249_thm021_45_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg250_thm017_45_1,75574.0,1980-5-31-C25,75574.0,1980-5-31-C25
surplus__setnegsg250_thm017_45_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg251_thm012_45_1,75573.0,1980-5-31-C25,75573.0,1980-5-31-C25
surplus__setnegsg251_thm012_45_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg252_thm005_45_1,75572.0,1980-5-31-C25,75572.0,1980-5-31-C25
surplus__setnegsg252_thm005_45_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg254_sac224_46_1,75640.0,1980-7-31-C26,75640.0,1980-7-31-C26
surplus__setnegsg254_sac224_46_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg255_sac218_46_1,75639.0,1980-7-31-C26,75639.0,1980-7-31-C26
surplus__setnegsg255_sac218_46_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg256_drc010_47_1,75700.0,1980-5-31-C25,75700.0,1980-5-31-C25
surplus__setnegsg256_drc010_47_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg257_drc005_47_1,75699.0,1980-5-31-C25,75699.0,1980-5-31-C25
surplus__setnegsg257_drc005_47_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg259_sac218_48_1,75638.0,1980-7-31-C26,75638.0,1980-7-31-C26
surplus__setnegsg259_sac218_48_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg260_sac214_48_1,75637.0,1980-7-31-C26,75637.0,1980-7-31-C26
surplus__setnegsg260_sac214_48_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg261_sac207_48_1,75636.0,1980-6-30-C26,75636.0,1980-6-30-C26
surplus__setnegsg261_sac207_48_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg262_sac196_48_1,75635.0,1980-5-31-C25,75635.0,1980-5-31-C25
surplus__setnegsg262_sac196_48_2,77777.0,1980-6-30-C24,77777.0,1980-6-30-C24
surplus__setnegsg263_stn026_49_1,75590.0,1980-7-31-C25,75590.0,1980-7-31-C25
surplus__setnegsg263_stn026_49_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg264_stn021_49_1,75589.0,1980-5-31-C25,75589.0,1980-5-31-C25
surplus__setnegsg264_stn021_49_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg265_stn014_49_1,75588.0,1980-5-31-C25,75588.0,1980-5-31-C25
surplus__setnegsg265_stn014_49_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg266_stn009_49_1,75587.0,1980-5-31-C25,75587.0,1980-5-31-C25
surplus__setnegsg266_stn009_49_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg267_stn004_49_1,75586.0,1980-5-31-C25,75586.0,1980-5-31-C25
surplus__setnegsg267_stn004_49_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg268_stn004_49_1,75585.0,1980-5-31-C25,75585.0,1980-5-31-C25
surplus__setnegsg268_stn004_49_2,77777.0,1980-12-31-C24,77777.0,1980-12-31-C24
surplus__setnegsg269_bcc012_50_1,75757.0,1980-5-31-C25,75757.0,1980-5-31-C25
surplus__setnegsg269_bcc012_50_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg270_bcc006_50_1,75756.0,1980-5-31-C25,75756.0,1980-5-31-C25
surplus__setnegsg270_bcc006_50_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg271_bcc004_50_1,75755.0,1980-5-31-C25,75755.0,1980-5-31-C25
surplus__setnegsg271_bcc004_50_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg273_sac196_51_1,75634.0,1980-5-31-C25,75634.0,1980-5-31-C25
surplus__setnegsg273_sac196_51_2,77777.0,1980-6-30-C24,77777.0,1980-6-30-C24
surplus__setnegsg274_sac193_51_1,75633.0,1980-5-31-C25,75633.0,1980-5-31-C25
surplus__setnegsg274_sac193_51_2,77777.0,1980-6-30-C24,77777.0,1980-6-30-C24
surplus__setnegsg275_sac188_51_1,75632.0,1980-5-31-C25,75632.0,1980-5-31-C25
surplus__setnegsg275_sac188_51_2,77777.0,1980-6-30-C24,77777.0,1980-6-30-C24
surplus__setnegsg276_sac182_51_1,75631.0,1980-5-31-C26,75631.0,1980-5-31-C26
surplus__setnegsg276_sac182_51_2,77777.0,1980-6-30-C24,77777.0,1980-6-30-C24
surplus__setnegsg277_sac178_51_1,75630.0,1980-5-31-C25,75630.0,1980-5-31-C25
surplus__setnegsg277_sac178_51_2,77777.0,1980-6-30-C24,77777.0,1980-6-30-C24
surplus__setnegsg278_sac174_51_1,75629.0,1980-6-30-C26,75629.0,1980-6-30-C26
surplus__setnegsg278_sac174_51_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg279_sac168_51_1,75628.0,1980-6-30-C26,75628.0,1980-6-30-C26
surplus__setnegsg279_sac168_51_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg280_sac162_51_1,75627.0,1980-6-30-C26,75627.0,1980-6-30-C26
surplus__setnegsg280_sac162_51_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg281_sac154_51_1,75626.0,1980-6-30-C26,75626.0,1980-6-30-C26
surplus__setnegsg281_sac154_51_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg282_sac148_51_1,75625.0,1980-6-30-C26,75625.0,1980-6-30-C26
surplus__setnegsg282_sac148_51_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg283_btc043_52_1,75753.0,1980-5-31-C25,75753.0,1980-5-31-C25
surplus__setnegsg283_btc043_52_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg284_btc036_52_1,75752.0,1980-5-31-C25,75752.0,1980-5-31-C25
surplus__setnegsg284_btc036_52_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg285_btc032_52_1,75751.0,1980-7-31-C25,75751.0,1980-7-31-C25
surplus__setnegsg285_btc032_52_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg286_btc029_52_1,75750.0,1980-8-31-C25,75750.0,1980-8-31-C25
surplus__setnegsg286_btc029_52_2,77777.0,1980-9-30-C24,77777.0,1980-9-30-C24
surplus__setnegsg287_btc024_52_1,75749.0,1980-9-30-C25,75749.0,1980-9-30-C25
surplus__setnegsg287_btc024_52_2,77777.0,1980-5-31-C24,77777.0,1980-5-31-C24
surplus__setnegsg288_btc018_52_1,75748.0,1981-1-31-C25,75748.0,1981-1-31-C25
surplus__setnegsg288_btc018_52_2,77777.0,1981-3-31-C24,77777.0,1981-3-31-C24
surplus__setnegsg289_btc015_52_1,75747.0,1980-9-30-C25,75747.0,1980-9-30-C25
surplus__setnegsg289_btc015_52_2,77777.0,1980-10-31-C24,77777.0,1980-10-31-C24
surplus__setnegsg291_btc003_52_1,75745.0,1980-6-30-C25,75745.0,1980-6-30-C25
surplus__setnegsg291_btc003_52_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg292_bsl001_52_1,75744.0,1980-5-31-C25,75744.0,1980-5-31-C25
surplus__setnegsg292_bsl001_52_2,77777.0,1980-6-30-C24,77777.0,1980-6-30-C24
surplus__setnegsg293_sac148_53_1,75624.0,1980-6-30-C26,75624.0,1980-6-30-C26
surplus__setnegsg293_sac148_53_2,77777.0,1980-7-31-C24,77777.0,1980-7-31-C24
surplus__setnegsg294_sac141_53_1,75623.0,1980-7-31-C26,75623.0,1980-7-31-C26
surplus__setnegsg294_sac141_53_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg295_sac134_53_1,75622.0,1980-7-31-C26,75622.0,1980-7-31-C26
surplus__setnegsg295_sac134_53_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg296_sac129_53_1,75621.0,1980-7-31-C26,75621.0,1980-7-31-C26
surplus__setnegsg296_sac129_53_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
surplus__setnegsg297_sac122_53_1,75620.0,1980-7-31-C26,75620.0,1980-7-31-C26
surplus__setnegsg297_sac122_53_2,77777.0,1980-8-31-C24,77777.0,1980-8-31-C24
